"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"42849";"https://dadosabertos.camara.leg.br/api/v2/eventos/42849";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1425237";"2015-12-17T15:58:28";"2015-12-17T18:18:00";"Encerrada (Final)";"Debater sobre os aspectos culturais no tratamento da saúde mental no Brasil, com ênfase na luta antimanicomial.

(Requerimento nº 45/2015 de autoria dos Deputados Erika Kokay e Jean Wyllys).

Convidados:
 
ROGÉRIO SOTTILI,  Secretário Especial de Direitos Humanos do Ministério das   Mulheres, da Igualdade Racial e dos Direitos Humanos;

ALYNE ALVAREZ, Representante da Rede Nacional Internúcleos da Luta Antimanicomial  (RENILA);

ANA MARIA COSTA  - Presidenta do Centro Brasileiro de Estudos de Saúde (Cebes).";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"42774";"https://dadosabertos.camara.leg.br/api/v2/eventos/42774";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423350";"2015-12-17T14:00:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"42838";"https://dadosabertos.camara.leg.br/api/v2/eventos/42838";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1425398";"2015-12-17T14:00:00";"";"Cancelada";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"42851";"https://dadosabertos.camara.leg.br/api/v2/eventos/42851";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1425447";"2015-12-17T15:56:21";"2015-12-17T16:30:03";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"42824";"https://dadosabertos.camara.leg.br/api/v2/eventos/42824";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424020";"2015-12-17T11:14:01";"2015-12-17T13:37:22";"Encerrada (Final)";"- Delegado Federal VALDEMAR LATANCE NETO - Operação Barba Negra; e


- Delegado RONALDO TOSSUNIAN - Departamento de Investigações Criminais - DEIC/SP.

(Req. 125/2015 - Dep. Sandro Alex e Req. 116/2015 - Dep. Bruno Covas).";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"42312";"https://dadosabertos.camara.leg.br/api/v2/eventos/42312";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1413693";"2015-12-17T10:33:00";"2015-12-17T13:07:00";"Encerrada (Final)";"NOVA CARTOGRAFIA SOCIAL NA AMAZÔNIA 

- Requerimento nº 82/2015  -  do Deputado Edmilson Rodrigues (PSOL/PA)

- ALFREDO WAGNER BERNO DE ALMEIDA, Professor da UEA - Universidade Estadual do Amazonas

- JURANDIR NOVAES, Professora da UFPA - Universidade Federal do Pará

- ESMAEL RODRIGUES SIQUEIRA, Atingido pela Hidrelétrica de Tucuruí - Expropriados - PA

- CLEDENEUZA MARIA BIZERRA DE OLIVEIRA, Quebradeira de Coco Babaçu do MIQCB - Movimento Interestadual das Quebradeiras de Coco Babaçu

- LEONARDO DOS ANJOS, Quilombola de Alcântara - MA";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"41967";"https://dadosabertos.camara.leg.br/api/v2/eventos/41967";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1405459";"2015-12-17T10:00:00";"";"Cancelada";"Tema: Debater o PL nº. 2.043/2011, que Regula o exercício da profissão de paisagista e dá outras providências.

Requerimento nº 70/15 de autoria do Deputado Luiz Carlos Busato - PTB/RS

Expositores:

Haroldo Pinheiro, Presidente do Conselho de Arquitetura e Urbanismo do Brasil -CAU/BR;

Letícia Peret Antunes Hardt, Ex-Presidente da Associação Brasileira de Arquitetos Paisagistas - ABAP, Substituída pela Senhora Nina Vaisman, atual Presindente, representada pelo Profº Jonathas Magalhães, Arquiteto e Urbanista da Associação Brasileira de Arquitetos Paisagistas - ABAP, (presença confirmada); 

João Jadão, Presidente da Associação Nacional de Paisagismo - ANP; (presença confirmada); 

Eliana Azevedo, Presidente da Comissão para Regulamentação da Profissão de Paisagista; (presença confirmada)

Sarkis Sergio Kaloustian, Arquiteto urbanista, professor de Paisagismo na Universidade Anhembi-Morumbi (SP) e membro da CRPP - Comissão para Regulamentação da Profissão de Paisagista; e

Cecilia Herzog, Presidente do SURE Brasil - Society for Urban Ecology, professora na PUC - Pontificia Universidade Católica (RJ), presidente do Instituto INVERDE e diretora de Meio Ambiente da ANP - Associação Nacional de Paisagismo.






Obs: Link de acesso a pagina da Comissão de Trabalho, de Administração e Serviço Público; http://migre.me/iTKh0

COMISSÃO DE TRABALHO, DE ADMINISTRAÇÃO E SERVIÇO PÚBLICO
End.: Câmara dos Deputados - Anexo II - Ala C - Sala T 50 - Cep. 70160-900
Tel.: (61) 3216-6804 a 66808 - Fax. (61) 3216-6815 E-mail: ctasp.decom@camara.gov";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"42831";"https://dadosabertos.camara.leg.br/api/v2/eventos/42831";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424212";"2015-12-17T10:00:00";"";"Encerrada (Termo)";"Apresentação, Discussão e Votação do Parecer do relator, Deputado ANDRÉ MOURA.";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"42840";"https://dadosabertos.camara.leg.br/api/v2/eventos/42840";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424636";"2015-12-17T10:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"42718";"https://dadosabertos.camara.leg.br/api/v2/eventos/42718";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1421586";"2015-12-17T15:19:00";"2015-12-17T15:39:00";"Encerrada (Final)";"A - Votação dos destaques";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"42773";"https://dadosabertos.camara.leg.br/api/v2/eventos/42773";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423349";"2015-12-17T09:30:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"42386";"https://dadosabertos.camara.leg.br/api/v2/eventos/42386";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424389";"2015-12-17T10:04:54";"2015-12-17T10:21:05";"Encerrada (Final)";"Discussão e votação do parecer do Relator.";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"42823";"https://dadosabertos.camara.leg.br/api/v2/eventos/42823";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424340";"2015-12-17T09:00:00";"";"Encerrada (Termo)";"- Discussão e votação do parecer do Relator, Deputado Laudivio Carvalho.";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"42772";"https://dadosabertos.camara.leg.br/api/v2/eventos/42772";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423348";"2015-12-16T16:30:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"42733";"https://dadosabertos.camara.leg.br/api/v2/eventos/42733";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423567";"2015-12-16T16:49:20";"2015-12-16T16:55:54";"Encerrada (Final)";"Discussão e votação do parecer do relator, Deputado Nilson Leitão";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"42798";"https://dadosabertos.camara.leg.br/api/v2/eventos/42798";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423594";"2015-12-16T15:09:48";"2015-12-16T15:29:00";"Encerrada (Final)";"""Debater as políticas de apoio à promoção da inclusão social e do acesso de pessoas com deficiência ou com mobilidade reduzida à atividade turística do Brasil""

Requerimento 60/2015, do deputado Alex Manente

Convidados:
- Rafaela Lehmann, coordenadora-geral do Programa de Incentivo a Viagens do Ministério do Turismo (confirmada);
- Rodrigo Abreu de Freitas Machado - coordenador-geral de acessibilidade da Secretaria Nacional de Promoção dos Direitos da Pessoa com Deficiência; (confirmado) 
- Acácio José Zavanella, diretor de turismo da Estância de Socorro;
- Maria de Fatima Estephan, agente de turismo especializada na área com deficiência; (confirmada)
- André Sicco, arquiteto e especialista no assunto; (confirmado)
- Julio Cesar Fuzari, especialista no assunto. (confirmado)";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"42450";"https://dadosabertos.camara.leg.br/api/v2/eventos/42450";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1418074";"2015-12-16T16:12:34";"2015-12-16T16:12:39";"Encerrada (Final)";"Tema: Discutir as perspectivas futuras para a Carreira de Desenvolvimento de Políticas Sociais.

Convidados:

1. GENILDO LINS
Secretário de Gestão Pública do Ministério do Planejamento, Orçamento e Gestão.

2. Representante da Casa Civil da Presidência da República.

3. NICOLAS ARAÚJO CARLOS CRAPEZ
Analista Técnico de Políticas Sociais, representando a Associação Nacional da Carreira de Desenvolvimento Social (ANDEPS). Presença confirmada;

4. RUBENS BIAS PINTO
Analista Técnico de Políticas Sociais, representando a Associação Nacional da Carreira de Desenvolvimento Social (ANDEPS). Presença confirmada.

Requerimentos nº 36/2015 - CPD, de autoria do Deputado Eduardo Barbosa e subscrito pelo Deputado Dr. Jorge Silva e nº 210/15 - CSSF, de autoria do Deputado Eduardo Barbosa e subscrito pelo Deputado Mandetta.";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"42814";"https://dadosabertos.camara.leg.br/api/v2/eventos/42814";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423914";"2015-12-16T15:33:00";"2015-12-16T16:12:11";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"42622";"https://dadosabertos.camara.leg.br/api/v2/eventos/42622";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1419733";"2015-12-16T15:15:09";"2015-12-16T16:08:56";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"42832";"https://dadosabertos.camara.leg.br/api/v2/eventos/42832";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424237";"2015-12-16T14:30:00";"";"Cancelada";"PROPOSIÇÕES REMANESCENTES DA PAUTA DA REUNIÃO DELIBERATIVA ORDINÁRIA";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"42816";"https://dadosabertos.camara.leg.br/api/v2/eventos/42816";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423942";"2015-12-16T14:30:00";"";"Encerrada (Termo)";"INSTAURAÇÃO DO PROCESSO Nº 05/15, REFERENTE À REPRESENTAÇÃO Nº 05/15, DO PSD, EM DESFAVOR DO DEPUTADO JEAN WYLLYS (PSOL/RJ), E SORTEIO DA LISTA TRÍPLICE PARA A ESCOLHA DO RELATOR.";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"42800";"https://dadosabertos.camara.leg.br/api/v2/eventos/42800";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423599";"2015-12-16T15:21:00";"2015-12-16T16:10:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"42784";"https://dadosabertos.camara.leg.br/api/v2/eventos/42784";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423385";"2015-12-16T15:02:02";"2015-12-16T15:06:38";"Encerrada";"Tema:
""Prestar esclarecimentos sobre ações relativas à paralisação dos caminhoneiros"".

Convocado:
JOSÉ EDUARDO CARDOZO - Ministro de Estado da Justiça.


Autores do Requerimento nº 201/2015: Deputados Jerônimo Goergen - PP/RS e Valdir Colatto - PMDB/SC.";"Reunião";"";"Anexo II, Plenário 08";"";"";""
"42717";"https://dadosabertos.camara.leg.br/api/v2/eventos/42717";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1421585";"2015-12-16T14:55:24";"2015-12-16T17:32:41";"Encerrada (Final)";"Tomada de Depoimento:

- João Pedro Stedile - Presidente do Movimento Sem Terra - (Req. 121/2015); 

Votação dos Destaques";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"42758";"https://dadosabertos.camara.leg.br/api/v2/eventos/42758";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423601";"2015-12-16T14:30:30";"2015-12-16T15:49:24";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"42743";"https://dadosabertos.camara.leg.br/api/v2/eventos/42743";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1422474";"2015-12-16T14:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"42801";"https://dadosabertos.camara.leg.br/api/v2/eventos/42801";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423600";"2015-12-16T14:00:00";"";"Encerrada (Termo)";"- Apresentação, discussão e votação do relatório do Relator, Deputado Andre Moura (PSC/SE)

Obs.: caso o relator apresente o relatório antes da reunião, será ele imediatamente divulgado na página da Comissão";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"42475";"https://dadosabertos.camara.leg.br/api/v2/eventos/42475";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1417306";"2015-12-16T14:00:00";"";"Cancelada";"Tema:
""Prestar esclarecimentos sobre ações relativas à paralisação dos caminhoneiros"".

Convocado:
JAQUES WAGNER - Ministro de Estado da Casa Civil da Presidência da República.


Autores do Requerimento nº 202/2015: Deputados Jerônimo Goergen - PP/RS e Valdir Colatto - PMDB/SC.";"Reunião";"";"Anexo II, Plenário 08";"";"";""
"42771";"https://dadosabertos.camara.leg.br/api/v2/eventos/42771";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423346";"2015-12-16T14:00:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"42846";"https://dadosabertos.camara.leg.br/api/v2/eventos/42846";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424855";"2015-12-16T14:00:00";"";"Cancelada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"42745";"https://dadosabertos.camara.leg.br/api/v2/eventos/42745";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423935";"2015-12-16T15:38:16";"2015-12-16T16:00:30";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"42820";"https://dadosabertos.camara.leg.br/api/v2/eventos/42820";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424262";"2015-12-16T11:27:00";"2015-12-16T14:45:00";"Encerrada";"Para debater o surto de microcefalia que tem se espalhado pelo país.";"Comissão Geral";"";"Plenário da Câmara dos Deputados";"";"";""
"41943";"https://dadosabertos.camara.leg.br/api/v2/eventos/41943";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1410105";"2015-12-16T11:00:00";"";"Cancelada";"As inovações tecnológicas em curso no TCU, notadamente as voltadas para o controle orçamentário (Req. 150/2015 - Dep. Vicente Cândido e outros).

CONVIDADO:

Rainério Rodrigues - Secretário-Geral de Controle Externo do Tribunal de Contas da União - TCU (CONFIRMADO).";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"42666";"https://dadosabertos.camara.leg.br/api/v2/eventos/42666";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1421523";"2015-12-16T11:00:00";"";"Cancelada";"Tema:

Audiência Pública para discutir a situação da indústria nacional de equipamentos elétricos, frente ao resultado do Leilão de Transmissão nº 007/2015, realizado pela ANEEL, em atendimento ao Req. 93/2015 de autoria do Deputado Rodrigo de Castro.


Convidados:
- Sr. Adilson Sincotto Rufato, Assessor da Agência Nacional de Energia Elétrica - ANEEL;
- Sr. Wilson Fernandes de Paula, Engenheiro da ELETRONORTE; 
- Sr. Humberto Barbato, Presidente Executivo da Associação Brasileira da Indústria Elétrica e Eletrônica - ABINEE; e
- Sr. Américo Nunes, Diretor da Associação Brasileira da Indústria Elétrica e Eletrônica - ABINEE.";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"42795";"https://dadosabertos.camara.leg.br/api/v2/eventos/42795";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423566";"2015-12-16T11:42:00";"2015-12-16T12:02:00";"Encerrada (Final)";"I - Discussão e votação do primeiro relatório, apresentado pelo Coordenador da Comissão Externa, Deputado Sarney Filho";"Reunião Deliberativa";"Sala da Presidência da Comissão de Legislação Participativa";"";"";"";""
"42739";"https://dadosabertos.camara.leg.br/api/v2/eventos/42739";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423580";"2015-12-16T11:22:59";"2015-12-16T12:01:36";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"42827";"https://dadosabertos.camara.leg.br/api/v2/eventos/42827";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1424078";"2015-12-16T11:20:16";"2015-12-16T12:55:01";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"42780";"https://dadosabertos.camara.leg.br/api/v2/eventos/42780";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423098";"2015-12-16T10:58:14";"2015-12-16T12:04:57";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"42746";"https://dadosabertos.camara.leg.br/api/v2/eventos/42746";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423205";"2015-12-16T10:50:07";"2015-12-16T13:08:36";"Encerrada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"42736";"https://dadosabertos.camara.leg.br/api/v2/eventos/42736";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423339";"2015-12-16T10:44:35";"2015-12-16T11:26:57";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"42741";"https://dadosabertos.camara.leg.br/api/v2/eventos/42741";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1422831";"2015-12-16T10:44:16";"2015-12-16T11:58:59";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"42738";"https://dadosabertos.camara.leg.br/api/v2/eventos/42738";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423643";"2015-12-16T10:41:04";"2015-12-16T11:32:42";"Encerrada";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"42797";"https://dadosabertos.camara.leg.br/api/v2/eventos/42797";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423590";"2015-12-16T10:37:58";"2015-12-16T10:49:34";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"42756";"https://dadosabertos.camara.leg.br/api/v2/eventos/42756";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1422755";"2015-12-16T10:37:22";"2015-12-16T12:49:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"42813";"https://dadosabertos.camara.leg.br/api/v2/eventos/42813";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423877";"2015-12-16T10:37:19";"2015-12-16T11:34:07";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"42367";"https://dadosabertos.camara.leg.br/api/v2/eventos/42367";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1421863";"2015-12-16T10:36:31";"2015-12-16T12:36:06";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"42804";"https://dadosabertos.camara.leg.br/api/v2/eventos/42804";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423621";"2015-12-16T10:29:18";"2015-12-16T12:20:55";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"42721";"https://dadosabertos.camara.leg.br/api/v2/eventos/42721";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423288";"2015-12-16T10:24:39";"2015-12-16T12:22:28";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"42748";"https://dadosabertos.camara.leg.br/api/v2/eventos/42748";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1422450";"2015-12-16T10:44:32";"2015-12-16T13:17:34";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"42473";"https://dadosabertos.camara.leg.br/api/v2/eventos/42473";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1418752";"2015-12-16T10:37:33";"2015-12-16T12:02:46";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"42781";"https://dadosabertos.camara.leg.br/api/v2/eventos/42781";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1423111";"2015-12-16T09:59:00";"2015-12-16T09:59:00";"Encerrada (Termo)";"Entrega do Relatório Final dos Trabalho da SUBSISFI";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
