"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"53046";"https://dadosabertos.camara.leg.br/api/v2/eventos/53046";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668096";"2018-06-20T16:00:05";"2018-06-20T16:15:00";"Encerrada (Final)";"Apreciação das Emendas à Lei de Diretrizes Orcamentárias (LDO) para  2019 - Projeto de Lei nº 2/2018-CN)";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"53110";"https://dadosabertos.camara.leg.br/api/v2/eventos/53110";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668998";"2018-06-20T12:00:00";"";"Encerrada (Termo)";"I - Deliberação de Requerimentos";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"53168";"https://dadosabertos.camara.leg.br/api/v2/eventos/53168";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1670067";"2018-06-20T12:00:00";"";"Encerrada (Termo)";"I - Eleição do Presidente e dos Vice-Presidentes";"Reunião de Eleição";"";"Anexo II, Plenário 09";"";"";""
"53153";"https://dadosabertos.camara.leg.br/api/v2/eventos/53153";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669691";"2018-06-20T11:52:12";"2018-06-20T12:07:34";"Encerrada (Final)";"A - Eleição do Primeiro Vice-Presidente

B - Requerimentos";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53108";"https://dadosabertos.camara.leg.br/api/v2/eventos/53108";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668985";"2018-06-20T12:01:11";"2018-06-20T12:28:24";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"53080";"https://dadosabertos.camara.leg.br/api/v2/eventos/53080";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668584";"2018-06-20T15:54:19";"2018-06-20T16:03:54";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"53175";"https://dadosabertos.camara.leg.br/api/v2/eventos/53175";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1670503";"2018-06-20T11:17:13";"2018-06-21T15:23:14";"Encerrada (Final)";"Votação do parecer do relator, Deputado Luiz Nishimori (PR/PR).";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53095";"https://dadosabertos.camara.leg.br/api/v2/eventos/53095";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668770";"2018-06-20T11:00:00";"";"Encerrada (Termo)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"53165";"https://dadosabertos.camara.leg.br/api/v2/eventos/53165";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1670066";"2018-06-20T11:00:00";"";"Encerrada (Termo)";"Discussão e votação do parecer do Relator, Deputado João Arruda (MDB/PR).";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"53072";"https://dadosabertos.camara.leg.br/api/v2/eventos/53072";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669245";"2018-06-20T11:00:00";"";"Cancelada";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"53172";"https://dadosabertos.camara.leg.br/api/v2/eventos/53172";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1670241";"2018-06-20T15:40:53";"2018-06-20T15:51:39";"Encerrada (Final)";"APRECIAÇÃO DAS SUGESTÕES DE EMENDAS A SEREM APRESENTADAS PELA CMULHER AO PROJETO DE LEI Nº 02/2018 - CN (PLDO 2019).";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"53146";"https://dadosabertos.camara.leg.br/api/v2/eventos/53146";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669449";"2018-06-20T11:42:28";"2018-06-20T12:17:48";"Encerrada (Final)";"Um espaço aberto para discutir temas que dialoguem com a defesa dos direitos das
mulheres.

Convidada: Janaína Oliveira -Rede Nacional de Negras e Negros LGBT.

Tema: Invisibilidade das Violências Contra Lésbicas e Mulheres Bissexuais";"Reunião Técnica";"";"Anexo II, Plenário 16";"";"";""
"53027";"https://dadosabertos.camara.leg.br/api/v2/eventos/53027";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1667604";"2018-06-20T10:51:28";"2018-06-20T11:20:43";"Encerrada (Final)";"1. Votação das emendas da Comissão de Educação ao Projeto de Lei de Diretrizes Orçamentárias PLDO - 2019.


2. Aprovação do texto final da Carta Compromisso a ser entregue pela Comissão de Educação aos candidatos à Presidência da República com as principais demandas educacionais com as quais os candidatos devam se comprometer e priorizar no seu governo.";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"53045";"https://dadosabertos.camara.leg.br/api/v2/eventos/53045";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668087";"2018-06-20T10:30:00";"";"Encerrada (Termo)";"- Deliberação de requerimentos;";"Reunião Deliberativa";"";"Anexo II, Sala 175B Piso Superior";"";"";""
"53057";"https://dadosabertos.camara.leg.br/api/v2/eventos/53057";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669230";"2018-06-20T11:09:52";"2018-06-20T12:01:31";"Encerrada (Final)";"Discussão e votação das sugestões de Emendas apresentadas à Lei de Diretrizes Orçamentárias(LDO/2019), Projeto de Lei nº 02 de 2018, do Congresso Nacional.";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"53073";"https://dadosabertos.camara.leg.br/api/v2/eventos/53073";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669271";"2018-06-20T11:07:33";"2018-06-20T12:10:14";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"53070";"https://dadosabertos.camara.leg.br/api/v2/eventos/53070";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669342";"2018-06-20T11:00:09";"2018-06-20T11:36:44";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"53076";"https://dadosabertos.camara.leg.br/api/v2/eventos/53076";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668533";"2018-06-20T10:55:00";"2018-06-20T11:19:00";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"53087";"https://dadosabertos.camara.leg.br/api/v2/eventos/53087";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668724";"2018-06-20T10:45:31";"2018-06-20T12:20:22";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"53056";"https://dadosabertos.camara.leg.br/api/v2/eventos/53056";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668431";"2018-06-20T10:45:02";"2018-06-20T11:46:14";"Encerrada (Final)";"Reunião Deliberativa Extraordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53166";"https://dadosabertos.camara.leg.br/api/v2/eventos/53166";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1670231";"2018-06-20T10:43:05";"2018-06-20T12:04:07";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"53066";"https://dadosabertos.camara.leg.br/api/v2/eventos/53066";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668569";"2018-06-20T10:40:21";"2018-06-20T10:52:52";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"53121";"https://dadosabertos.camara.leg.br/api/v2/eventos/53121";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669223";"2018-06-20T10:30:56";"2018-06-20T11:10:00";"Encerrada (Final)";"Apreciação das sugestões de emendas ao Projeto de Lei de Diretrizes Orçamentárias para o ano de 2019 (PLN 2/2018).""";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"53083";"https://dadosabertos.camara.leg.br/api/v2/eventos/53083";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669279";"2018-06-20T10:27:20";"2018-06-20T11:18:28";"Encerrada (Final)";"Reunião Deliberativa Ordinária";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"53089";"https://dadosabertos.camara.leg.br/api/v2/eventos/53089";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668726";"2018-06-20T10:34:36";"2018-06-20T10:41:00";"Encerrada (Final)";"Discussão e votação das Emendas a serem oferecidas ao Projeto de Lei de Diretrizes Orçamentárias para 2019 - PL 2/2018-CN.";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"53177";"https://dadosabertos.camara.leg.br/api/v2/eventos/53177";"";"2018-06-20T09:35:00";"2018-06-20T10:47:00";"Encerrada";"Homenagem à Rede Pelo Bem";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"53179";"https://dadosabertos.camara.leg.br/api/v2/eventos/53179";"";"2018-06-20T09:31:00";"2018-06-20T15:33:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"53079";"https://dadosabertos.camara.leg.br/api/v2/eventos/53079";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668704";"2018-06-20T10:48:10";"2018-06-20T12:03:52";"Encerrada (Final)";"Discussão e votação das sugestões de emendas à Lei de Diretrizes Orçamentária-LDO";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"53022";"https://dadosabertos.camara.leg.br/api/v2/eventos/53022";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1667240";"2018-06-20T10:40:36";"2018-06-20T10:43:45";"Encerrada (Final)";"Apreciação de Sugestões de Emendas ao Projeto de Lei de Diretrizes Orçamentárias - LDO (PL 2/2018-CN)";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53131";"https://dadosabertos.camara.leg.br/api/v2/eventos/53131";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669295";"2018-06-20T10:37:46";"2018-06-20T11:05:13";"Encerrada (Final)";"Apreciação das Sugestões de Emendas a serem apresentadas pela CFT ao Projeto de Lei nº 02/2018 - CN (PLDO 2019).";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"53063";"https://dadosabertos.camara.leg.br/api/v2/eventos/53063";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668343";"2018-06-20T10:35:44";"2018-06-20T11:12:30";"Encerrada (Final)";"A - Emendas ao PLDO 2019

Deliberação das emendas ao PLDO 2019";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"53126";"https://dadosabertos.camara.leg.br/api/v2/eventos/53126";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669277";"2018-06-20T10:05:00";"2018-06-20T12:19:00";"Encerrada (Final)";"Expositores: 


- Gabriel Azevedo, Vereador da Câmara Municipal de Belo Horizonte-MG; (confirmado)

- Marco Konopacki, Representante da Plataforma ""Mudamos"" e Coordenador da Área Democracia e Tecnologia do Instituto de Tecnologia e Sociedade do Rio de Janeiro/ITS Rio; (confirmado)

- Gustavo Maia, Diretor-Executivo do Aplicativo ""Colab"". (confirmado)

Requerimento 210/2018/CLP, do Senhor Eros Biondini.";"Audiência Pública";"";"Auditório Freitas Nobre";"";"";""
"53013";"https://dadosabertos.camara.leg.br/api/v2/eventos/53013";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1667201";"2018-06-20T09:59:57";"2018-06-20T11:37:09";"Encerrada (Final)";"Palestrantes:

-Sr. Eduardo Azevedo Rodrigues, Secretário de Planejamento e Desenvolvimento Energético do Ministério de Minas e Energia; (CONFIRMADO)
-Sr. Romário de Oliveira Batista, Gerente Executivo da Secretaria Executiva de Leilões da Agência Nacional de Energia Elétirca - ANEEL; (CONFIRMADO)
-Sr. Ricardo Barros, Vice-Presidente da Associação Brasileira de Energia Solar Fotovoltaica - Absolar; (CONFIRMADO)
-Sr. Roberto Veiga, Conselho de Energia  Eólica da Associação Brasileira de Indústrias de Máquinas e Equipamentos - ABIMAQ; (NÃO COMPARECERÁ)
-Sr. Wladimir Janousek, Vice-Gerente Geral da CanadianSolar LTDA.; (CONFIRMADO)
-Sr. Nelson Falcão, Diretor de Desenvolvimento de Negócios da Flex International Tecnol LTDA. (CONFIRMADO)";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"53068";"https://dadosabertos.camara.leg.br/api/v2/eventos/53068";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668405";"2018-06-20T09:47:38";"2018-06-20T12:00:14";"Encerrada (Final)";"Em atendimento ao Requerimento nº 260/2018, de autoria do Deputado PEDRO FERNANDES (PTB/MA)

Convidados:

JARBAS JOSÉ VALENTE - Presidente da Telebras (confirmado);

ANDRÉ MÜLLER BORGES - Secretário de Telecomunicações do Ministério da Ciência, Tecnologia, Inovações e Comunicações (confirmado);

BRIGADEIRO DO AR - ANDRÉ LUIZ FONSECA E SILVA, Assessor Especial da Chefia de Operações Conjuntas do Ministério da Defesa (confirmado).";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"53006";"https://dadosabertos.camara.leg.br/api/v2/eventos/53006";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1666972";"2018-06-20T09:47:46";"2018-06-20T11:59:46";"Encerrada (Final)";"Convidados: 

- JORGE MÁRIO CAMPAGNOLO - Diretor do Departamento de Políticas e Programas de Apoio à Inovação do Ministério da Ciência, Tecnologia, Inovações e Comunicações; (Confirmado)
- VINICIUS REZENDE - Secretário de Desenvolvimento Econômico, Ciência, Tecnologia e Ensino Superior do estado de Minas Gerais (Sedectes); (Não virá)
- ALEX DE FREITAS - Prefeito de Contagem/MG; (Não virá)
- RICARDO PENZIN - Diretor de Desenvolvimento de Negócios da Hyperloop Transportation Technologies (HyperloopTT); (Confirmado)
- RICARDO LUIZ BARBOSA GUIMARÃES - Chefe de Gabinete da Fundação de Amparo à Pesquisa do Estado de Minas Gerais (Fapemig); (Confirmado) e
- GETÚLIO VARGAS ALVARES GUIMARÃES -  Gerente do Escritório de Representação da Federação das Indústrias do Estado de Minas Gerais (FIEMG) (confirmado).";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
"52800";"https://dadosabertos.camara.leg.br/api/v2/eventos/52800";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1663347";"2018-06-20T09:29:00";"2018-06-20T18:17:00";"Encerrada (Final)";"9h - Mesa de Abertura 

""  Deputado Danilo Cabral - Presidente da Comissão de Educação da Câmara dos Deputados - presença confirmada
""  Deputado Pedro Uczai - Presidente da Frente Parlamentar em - Defesa da Implementação do PNE - presença confirmada
""  Deputado Alex Canziani - Presidente da Frente Parlamentar da Educação - presença confirmada
""  Senador Pedro Chaves - Vice-Presidente da Comissão de Educação, Cultura e Esporte do Senado Federal - presença confirmada
""  Raph Gomes Alves - Diretor de Currículos e Educação Integral - SEB/MEC, representando o Ministro da Educação - presença confirmada
""  Maria Ester Galvão de Carvalho - Coordenadora do Fórum Nacional de Educação - FNE- presença confirmada
""  Heleno Araújo Filho - Presidente da Confederação Nacional dos Trabalhadores em Educação - CNTE - presença confirmada

10h - Mesa I - Balanço dos 4 anos do PNE
""  Henrique Paim - Professor e Político, ex-ministro da Educação - presença confirmada
""  Marianna Dias - Presidente da União Nacional dos Estudantes -UNE - presença confirmada
""  Pedro Lucas Gorki - Presidente da União Brasileira dos Estudantes Secundaristas - UBES 
""  Heleno Araújo Filho - Coordenador do Fórum Nacional Popular de Educação - FNPE - presença confirmada
""  Jayme Dutra - Professor de Ensino Fundamental e Médio - presença confirmada

11h30 a 12h - Debates
12h - Intervalo para almoço

13h - Mesa II - Financiamento e Metas do PNE 
""  Felipe Sartori Sigollo - Secretário-Executivo do MEC
""  Daniel Cara - Coordenador-Geral da Campanha Nacional pelo Direito à Educação - presença confirmada
""  Aléssio Costa Lima - Presidente da União Nacional dos Dirigentes Municipais de Educação - UNDIME - presença confirmada
""  Maria Cecília Amêndola da Motta - Presidente do Conselho Nacional de Secretários de Educação - CONSED - presença confirmada
""  Mariana Leite - Economista do IDados - presença confirmada
14h30 - 15h - Debates 

15h - Mesa III - PNE e a Qualidade da Educação, Autonomia e Valorização Profissional
""  Ex-deputado Angelo Vanhoni - Relator do PNE na Câmara dos Deputados 
""  Alvana Maria Bof - Diretora de Estudos Educacionais do Instituto Nacional de Estudos e Pesquisa Educacionais - INEP - presença confirmada
""  Adércia Hostin - Representante da Confederação Nacional dos Trabalhadores em Estabelecimentos de Ensino - CONTEE - presença confirmada
""  Nilton Ferreira Brandão - Presidente da Federação de Sindicatos de Professores e Professoras de Instituições Federais de Ensino Superior e de Ensino Básico Técnico e Tecnológico - PROIFES - presença confirmada
Manoel Humberto Gonzaga Lima - Presidente da União Nacional dos Conselhos Municipais de Educação - UNCME - presença confirmada
 Alexandra Ruffino dos Santos - presença confirmada
Professora de Educação Básica da Prefeitura Municipal de Guarulhos/SP
16h30 - Debates
17h - Encerramento";"Seminário";"";"Auditório Nereu Ramos";"";"";""
"53141";"https://dadosabertos.camara.leg.br/api/v2/eventos/53141";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669444";"2018-06-20T09:14:17";"2018-06-20T10:06:40";"Encerrada";"*Apreciação de questões relativas ao orçamento da Assistência Social

* Discussão e deliberação das sugestões  de emendas da Subcomissão à LDO  a serem apresentadas na reunião deliberativa da Comissão.";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"53176";"https://dadosabertos.camara.leg.br/api/v2/eventos/53176";"";"2018-06-20T09:00:00";"";"Encerrada (Termo)";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"53130";"https://dadosabertos.camara.leg.br/api/v2/eventos/53130";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669290";"2018-06-20T08:00:00";"2018-06-20T09:00:00";"Encerrada";"Palestra em parceria com a Frente Parlamentar Mista da Educação - REQ nº 434/2018, de autoria do Dep. Alex Canziani (PTB/PR)

Convidado:
Ricardo Paes de Barros (Economista-Chefe do IAS e Professor do Insper)";"Palestra";"";"Anexo II, Plenário 10";"";"";""
"53171";"https://dadosabertos.camara.leg.br/api/v2/eventos/53171";"";"2018-06-19T18:10:00";"2018-06-19T23:02:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"53097";"https://dadosabertos.camara.leg.br/api/v2/eventos/53097";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668777";"2018-06-19T17:40:19";"2018-06-19T19:13:05";"Encerrada (Final)";"""SUBCOMISSÃO ESPECIAL PARA REFORMULAR E ATUALIZAR O ESTATUTO DO IDOSO (LEI 10.741 DE 1º DE OUTUBRO DE 2003) E A POLÍTICA NACIONAL DO IDOSO."" 

Discussão dos Projetos de Lei em tramitação nas Comissões Permanentes da Câmara dos Deputados que alteram o Estatuto do Idoso (Lei nº 10.741 de 2003) na área de ""Previdenciário"":


PL nº 911/2011
PL nº 3.001/2015
PL nº 2.146/2007
PL nº 2.963/2008
PL nº 658/2015
PL nº 1.082/2015
PL nº 397/2011
PL Nº 8.150/2014
PL nº 1.904/2007
PL nº 7.015/2013
PL nº 270/2015
PL nº 7.948/2017
PL nº 1.389/2011
PL nº 3.800/2008
PL nº 4.400/2008
PL nº 5.178/2016
PL nº 751/2011
PL nº 444/2015
PL nº 2.900/2015
PL nº 6.067/2016";"Reunião";"";"Anexo II, Sala 176A Piso Superior";"";"";""
"53145";"https://dadosabertos.camara.leg.br/api/v2/eventos/53145";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669447";"2018-06-19T17:00:00";"2018-06-19T19:00:00";"Encerrada (Final)";"As Jornadas Brasileiras de Relações de Trabalho, dentre outros eventos, fazem parte da ""ARTICULAÇÃO POLÍTICA PELO EMPREGO"" constante do Req. 332/2018 - Dep. Ronaldo Nogueira.

17 horas - Abertura Solene.

Breves Palavras dos Organizadores.

17h20 - 1ª Palavra

Diálogo: A Ferramenta da Democracia. Perspectivas. Modernização do Brasil
 
Dep. Fed. Ronaldo Nogueira, presidente da Comissão de Trabalho, Administração e Serviço Público da Câmara dos Deputados; tendo sido Ministro de Estado do Trabalho implementou a Modernização da Legislação Trabalhista. (COMPARECEU)

17h40 - 2ª Palavra:

Modernização Trabalhista: Um ""Case"" de Sucesso. o que aprender com isso.
 
- Denis Rosenfield, filósofo com doutorado em Filosofia pela Universidade de Paris I [Panthéon-Sorbonne], é professor Departamento de Filosofia da UFRGS, polemista e articulista dos jornais O Estado de S. Paulo, O Globo, Diário do Comércio e Zero Hora. (COMPARECEU)
 
18 horas - 3ª Palavra.

Perspectivas Jurídicas da Nova Lei Trabalhista

- Bento Herculano Duarte Neto, desembargador vice-presidente do Tribunal Regional do Trabalho da 21ª Região, onde atua como ouvidor e diretor da Escola Judicial, é professor titular de Direito do Trabalho da UFRN e membro da Academia Brasileira de Direito do Trabalho. É doutor em Direito pela PUC/SP. (COMPARECEU)
 
18h30 - 4ª Palavra

A Modernização das Leis Trabalhistas: Um Novo Sistema de Trabalho
 
Alexandre Agra Belmonte, ministro do Tribual Superior do Trabalho, de direito do UNICEUB, e vice-presidente da Academia Brasileira de Direito. É Doutor em Justiça e sociedade e Mestre em Direito das Relações pela Universidade Gama Filho. (COMPARECEU)

- Márcio Cammarosano - Jurista, graduado em Direito pela Universidade de São Paulo, mestre em Direito pela Pontifícia Universidade Católica de São Paulo e Doutor em Direito pela Pontifícia Universidade Católica de São Paulo. Atualmente é Professor Assistente Doutor da Pontifícia Universidade Católica de São Paulo. (COMPARECEU)

Dra. Marisa Almeida, presidente do Instituto Brasileiro de Ensino e Cultura - IBEC (COMPARECEU)

Murilo Portugal - Presidente da  Confederação Nacional do Sistema Financeiro - CONSIF (COMPARECEU)

19 horas - Homenagem.

Homenagem do IBEC aos deputados Ronaldo Nogueira e Rogério Marinho e ao Ministro do TST, Ives Gandra Martins. (COMPARECERAM)";"Outro Evento";"Salão Nobre";"";"";"";""
"53084";"https://dadosabertos.camara.leg.br/api/v2/eventos/53084";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668641";"2018-06-19T16:50:19";"2018-06-19T18:10:56";"Encerrada (Final)";"(Requerimentos nº 663 e 729-CSSF; 156 e 174-CPD da Deputada Mara Gabrilli)
          
              
CONVIDADOS

JAQUELINE SILVA MISAEL 
Analista Técnico de Políticas Sociais da Coordenação Geral de Atenção Especializada/DAET/SAS do Ministério da Saúde


MARIA TEREZINHA DE OLIVEIRA CARDOSO
Coordenadora de Doenças Raras da Secretaria de Saúde do Distrito Federal

MARIA LUIZA MANREZA
Médica neurologista pediátrica";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"53118";"https://dadosabertos.camara.leg.br/api/v2/eventos/53118";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669209";"2018-06-19T16:35:00";"2018-06-19T17:10:00";"Encerrada (Final)";"Convidados:

Deputado Federal Vitor Lippi - Presidente da Frente Parlamentar Mista em Apoio às Cidades Inteligentes e Humanas.

Cristiano Ferri - Representante do Laboratório Hacker da Câmara dos Deputados.";"Reunião";"Sala da Comissão de Desenvolvimento Urbano,  Anexo II, Pavimento Superior, Ala C, sala 188";"";"";"";""
"53092";"https://dadosabertos.camara.leg.br/api/v2/eventos/53092";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1668756";"2018-06-19T16:16:00";"2018-06-19T17:12:00";"Encerrada (Final)";"Convidados:
- Representante do Ministério da Fazenda;
- Representante da Contag;
- Representante da Fetraf;
- Representante da Via Campesina; e
- Membros da CAPADR.";"Reunião Técnica";"Sala de Reuniões Moacir Micheletto - Presidência da CAPADR, Anexo II, Ala C, T-34";"";"";"";""
"53109";"https://dadosabertos.camara.leg.br/api/v2/eventos/53109";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669211";"2018-06-19T15:00:00";"";"Encerrada (Termo)";"I - Eleição do Presidente e dos Vice-Presidentes.";"Reunião de Eleição";"";"Anexo II, Plenário 05";"";"";""
"52948";"https://dadosabertos.camara.leg.br/api/v2/eventos/52948";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1666098";"2018-06-19T15:00:00";"";"Cancelada";"Votação do parecer do Relator Geral, Deputado Paes Landim.";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"53119";"https://dadosabertos.camara.leg.br/api/v2/eventos/53119";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1669212";"2018-06-19T15:40:00";"2018-06-19T17:15:00";"Encerrada";"Reunião Interna para discussão do parecer da Relatora.";"Outro Evento";"";"Anexo II, Sala 175B Piso Superior";"";"";""
"52981";"https://dadosabertos.camara.leg.br/api/v2/eventos/52981";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1666459";"2018-06-19T14:40:00";"2018-06-19T16:03:31";"Encerrada (Final)";"I - Audiência Pública com os seguintes convidados: 

- Sérgio de Assis Lobo, representando o Sr. Mário Rodrigues Júnior, Diretor-Geral da Agência Nacional de Transportes Terrestres - ANTT; 
- Roberto Paulo Hanke,  Diretor-Superintendente da Concessionária ECO 101; e
- Luiz Cézar Correa Velloso, Diretor da EcoRodovias Infraestrutura e Logística S.A em Brasília.  

(Requerimento 33/2018, de autoria do Deputado Marcus Vicente)

II - Deliberação de Requerimentos (apresentados até as 18h do dia anterior à reunião).";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
